"ID";"WijkenEnBuurten";"TotaalGeweldsEnSeksueleMisdrijven_22";"Mishandeling_23";"BedreigingEnStalking_24";"OverigeGeweldsEnSeksueleMisdrijven_25"
"608";"WK172309  ";"0";"0";"0";"0"
"609";"BU17230909";"0";"0";"0";"0"
"610";"GM0060    ";"20";"14";"3";"3"
"611";"WK006000  ";"20";"14";"3";"3"
"612";"BU00600000";"13";"11";"1";"1"
"613";"BU00600001";"3";"1";"0";"2"
"614";"BU00600002";"0";"0";"0";"0"
"615";"BU00600003";"1";"1";"0";"0"
"616";"BU00600007";"2";"0";"2";"0"
"617";"BU00600008";"0";"0";"0";"0"
"618";"BU00600009";"1";"1";"0";"0"
"619";"GM0307    ";"623";"361";"165";"97"
"620";"WK030701  ";"112";"85";"15";"12"
"621";"BU03070100";"67";"57";"3";"7"
"622";"BU03070101";"1";"1";"0";"0"
"623";"BU03070102";"1";"1";"0";"0"
"624";"BU03070103";"6";"2";"2";"2"
"625";"BU03070104";"6";"2";"3";"1"
"626";"BU03070105";"3";"2";"1";"0"
"627";"BU03070106";"18";"14";"4";"0"
"628";"BU03070107";"10";"6";"2";"2"
"629";"BU03070108";"0";"0";"0";"0"
"630";"WK030702  ";"19";"4";"11";"4"
"631";"BU03070200";"14";"2";"8";"4"
"632";"BU03070202";"1";"1";"0";"0"
"633";"BU03070204";"1";"0";"1";"0"
"634";"BU03070205";"1";"0";"1";"0"
"635";"BU03070206";"2";"1";"1";"0"
"636";"WK030703  ";"65";"28";"24";"13"
"637";"BU03070300";"7";"1";"2";"4"
"638";"BU03070301";"3";"1";"1";"1"
"639";"BU03070302";"9";"6";"2";"1"
"640";"BU03070303";"20";"9";"7";"4"
"641";"BU03070304";"9";"1";"6";"2"
"642";"BU03070305";"8";"3";"5";"0"
"643";"BU03070306";"7";"6";"1";"0"
"644";"BU03070307";"2";"1";"0";"1"
"645";"WK030704  ";"12";"8";"1";"3"
"646";"BU03070401";"6";"4";"0";"2"
"647";"BU03070402";"0";"0";"0";"0"
"648";"BU03070403";"4";"2";"1";"1"
"649";"BU03070404";"2";"2";"0";"0"
"650";"WK030705  ";"51";"28";"17";"6"
"651";"BU03070500";"4";"2";"0";"2"
"652";"BU03070501";"0";"0";"0";"0"
"653";"BU03070502";"37";"21";"14";"2"
"654";"BU03070503";"10";"5";"3";"2"
"655";"WK030706  ";"12";"9";"2";"1"
"656";"BU03070600";"2";"1";"1";"0"
"657";"BU03070601";"9";"7";"1";"1"
"658";"BU03070603";"1";"1";"0";"0"
"659";"WK030707  ";"35";"23";"7";"5"
"660";"BU03070700";"10";"8";"0";"2"
"661";"BU03070701";"14";"8";"4";"2"
"662";"BU03070702";"11";"7";"3";"1"
"663";"WK030708  ";"13";"7";"3";"3"
"664";"BU03070800";"2";"1";"0";"1"
"665";"BU03070801";"8";"5";"2";"1"
"666";"BU03070803";"3";"1";"1";"1"
"667";"WK030709  ";"32";"18";"9";"5"
"668";"BU03070900";"7";"6";"1";"0"
"669";"BU03070902";"7";"3";"2";"2"
"670";"BU03070903";"11";"6";"3";"2"
"671";"BU03070905";"7";"3";"3";"1"
"672";"WK030710  ";"39";"17";"15";"7"
"673";"BU03071000";"8";"2";"5";"1"
"674";"BU03071001";"8";"4";"4";"0"
"675";"BU03071002";"7";"2";"3";"2"
"676";"BU03071003";"10";"6";"2";"2"
"677";"BU03071004";"6";"3";"1";"2"
"678";"WK030711  ";"3";"3";"0";"0"
"679";"BU03071100";"2";"2";"0";"0"
"680";"BU03071101";"1";"1";"0";"0"
"681";"WK030712  ";"1";"1";"0";"0"
"682";"BU03071201";"1";"1";"0";"0"
"683";"BU03071202";"0";"0";"0";"0"
"684";"WK030713  ";"18";"12";"1";"5"
"685";"BU03071300";"9";"8";"0";"1"
"686";"BU03071301";"9";"4";"1";"4"
"687";"BU03071302";"0";"0";"0";"0"
"688";"WK030714  ";"27";"17";"8";"2"
"689";"BU03071400";"9";"8";"1";"0"
"690";"BU03071401";"2";"1";"0";"1"
"691";"BU03071402";"8";"3";"4";"1"
"692";"BU03071403";"8";"5";"3";"0"
"693";"WK030715  ";"16";"5";"7";"4"
"694";"BU03071500";"8";"1";"6";"1"
"695";"BU03071501";"3";"2";"1";"0"
"696";"BU03071502";"5";"2";"0";"3"
"697";"BU03071503";"0";"0";"0";"0"
"698";"WK030716  ";"14";"10";"3";"1"
"699";"BU03071600";"4";"3";"1";"0"
"700";"BU03071601";"4";"2";"1";"1"
"701";"BU03071602";"5";"5";"0";"0"
"702";"BU03071603";"1";"0";"1";"0"
"703";"WK030717  ";"12";"6";"4";"2"
"704";"BU03071700";"1";"0";"0";"1"
"705";"BU03071701";"2";"1";"1";"0"
"706";"BU03071702";"3";"3";"0";"0"
"707";"BU03071703";"2";"1";"1";"0"
"708";"BU03071704";"0";"0";"0";"0"
"709";"BU03071705";"2";"1";"0";"1"
"710";"BU03071706";"2";"0";"2";"0"
"711";"BU03071707";"0";"0";"0";"0"
"712";"WK030718  ";"10";"5";"3";"2"
"713";"BU03071800";"2";"1";"1";"0"
"714";"BU03071801";"4";"3";"1";"0"
"715";"BU03071802";"1";"0";"0";"1"
"716";"BU03071803";"2";"0";"1";"1"
"717";"BU03071804";"1";"1";"0";"0"
"718";"WK030719  ";"11";"7";"2";"2"
"719";"BU03071900";"2";"1";"1";"0"
"720";"BU03071901";"2";"2";"0";"0"
"721";"BU03071902";"2";"1";"0";"1"
"722";"BU03071903";"1";"1";"0";"0"
"723";"BU03071904";"2";"2";"0";"0"
"724";"BU03071905";"1";"0";"0";"1"
"725";"BU03071906";"1";"0";"1";"0"
"726";"WK030720  ";"14";"5";"5";"4"
"727";"BU03072000";"1";"1";"0";"0"
"728";"BU03072001";"5";"1";"4";"0"
"729";"BU03072002";"1";"1";"0";"0"
"730";"BU03072003";"0";"0";"0";"0"
"731";"BU03072004";"3";"0";"1";"2"
"732";"BU03072005";"3";"2";"0";"1"
"733";"BU03072006";"1";"0";"0";"1"
"734";"WK030721  ";"22";"10";"10";"2"
"735";"BU03072100";"4";"0";"3";"1"
"736";"BU03072101";"2";"1";"1";"0"
"737";"BU03072102";"1";"0";"1";"0"
"738";"BU03072103";"1";"1";"0";"0"
"739";"BU03072104";"1";"0";"1";"0"
"740";"BU03072105";"6";"5";"1";"0"
"741";"BU03072106";"2";"1";"1";"0"
"742";"BU03072107";"3";"1";"1";"1"
"743";"BU03072108";"2";"1";"1";"0"
"744";"WK030722  ";"5";"2";"2";"1"
"745";"BU03072201";"5";"2";"2";"1"
"746";"WK030723  ";"1";"1";"0";"0"
"747";"BU03072300";"1";"1";"0";"0"
"748";"BU03072301";"0";"0";"0";"0"
"749";"WK030724  ";"18";"11";"2";"5"
"750";"BU03072400";"1";"0";"1";"0"
"751";"BU03072402";"0";"0";"0";"0"
"752";"BU03072403";"6";"4";"1";"1"
"753";"BU03072404";"4";"2";"0";"2"
"754";"BU03072405";"7";"5";"0";"2"
"755";"BU03072407";"0";"0";"0";"0"
"756";"WK030725  ";"6";"2";"4";"0"
"757";"BU03072500";"2";"0";"2";"0"
"758";"BU03072501";"0";"0";"0";"0"
"759";"BU03072502";"3";"2";"1";"0"
"760";"BU03072503";"0";"0";"0";"0"
"761";"BU03072504";"0";"0";"0";"0"
"762";"BU03072505";"0";"0";"0";"0"
"763";"BU03072506";"0";"0";"0";"0"
"764";"BU03072507";"1";"0";"1";"0"
"765";"BU03072508";"0";"0";"0";"0"
"766";"WK030726  ";"9";"8";"0";"1"
"767";"BU03072600";"3";"3";"0";"0"
"768";"BU03072601";"1";"0";"0";"1"
"769";"BU03072602";"0";"0";"0";"0"
"770";"BU03072603";"5";"5";"0";"0"
"771";"WK030727  ";"6";"3";"3";"0"
"772";"BU03072700";"1";"1";"0";"0"
"773";"BU03072701";"1";"1";"0";"0"
"774";"BU03072709";"4";"1";"3";"0"
"775";"WK030728  ";"11";"5";"3";"3"
"776";"BU03072800";"0";"0";"0";"0"
"777";"BU03072801";"0";"0";"0";"0"
"778";"BU03072802";"4";"1";"1";"2"
"779";"BU03072803";"3";"1";"2";"0"
"780";"BU03072804";"2";"2";"0";"0"
"781";"BU03072805";"2";"1";"0";"1"
"782";"BU03072806";;;;
"783";"WK030729  ";"10";"9";"0";"1"
"784";"BU03072900";"3";"3";"0";"0"
"785";"BU03072901";"6";"5";"0";"1"
"786";"BU03072902";"1";"1";"0";"0"
"787";"WK030730  ";"9";"5";"3";"1"
"788";"BU03073000";"2";"1";"0";"1"
"789";"BU03073001";"7";"4";"3";"0"
"790";"WK030731  ";"10";"7";"1";"2"
"791";"BU03073100";"1";"1";"0";"0"
"792";"BU03073101";"2";"2";"0";"0"
"793";"BU03073102";"1";"0";"0";"1"
"794";"BU03073103";"6";"4";"1";"1"
"795";"BU03073104";;;;
"796";"BU03073108";"0";"0";"0";"0"
"797";"GM0362    ";"314";"144";"120";"50"
"798";"WK036201  ";"11";"3";"5";"3"
"799";"BU03620101";"6";"2";"3";"1"
"800";"BU03620102";"5";"1";"2";"2"
"801";"WK036202  ";"14";"7";"5";"2"
"802";"BU03620201";"2";"1";"1";"0"
"803";"BU03620202";"12";"6";"4";"2"
"804";"WK036203  ";"25";"11";"11";"3"
"805";"BU03620301";"7";"4";"1";"2"
"806";"BU03620302";"3";"2";"1";"0"
"807";"BU03620303";"1";"0";"1";"0"
"808";"BU03620304";"14";"5";"8";"1"
"809";"WK036204  ";"29";"18";"8";"3"
"810";"BU03620401";"29";"18";"8";"3"
"811";"WK036205  ";"12";"3";"3";"6"
"812";"BU03620501";"11";"3";"2";"6"
"813";"BU03620502";"1";"0";"1";"0"
"814";"WK036206  ";"27";"12";"12";"3"
"815";"BU03620601";"6";"0";"5";"1"
"816";"BU03620602";"1";"0";"1";"0"
"817";"BU03620603";"10";"8";"2";"0"
"818";"BU03620604";"10";"4";"4";"2"
"819";"WK036207  ";"8";"1";"4";"3"
"820";"BU03620701";"6";"1";"3";"2"
"821";"BU03620702";"2";"0";"1";"1"
"822";"WK036208  ";"43";"20";"18";"5"
"823";"BU03620801";"8";"3";"4";"1"
"824";"BU03620802";"7";"5";"1";"1"
"825";"BU03620803";"3";"1";"1";"1"
"826";"BU03620804";"7";"2";"4";"1"
"827";"BU03620805";"14";"6";"7";"1"
"828";"BU03620806";"4";"3";"1";"0"
"829";"WK036209  ";"30";"15";"14";"1"
"830";"BU03620901";"5";"3";"2";"0"
"831";"BU03620902";"7";"4";"3";"0"
"832";"BU03620903";"1";"1";"0";"0"
"833";"BU03620904";"9";"2";"6";"1"
"834";"BU03620905";"8";"5";"3";"0"
"835";"WK036210  ";"52";"21";"17";"14"
"836";"BU03621001";"5";"2";"1";"2"
"837";"BU03621002";"26";"8";"11";"7"
"838";"BU03621003";"5";"2";"2";"1"
"839";"BU03621004";"5";"5";"0";"0"
"840";"BU03621005";"11";"4";"3";"4"
"841";"WK036211  ";"28";"16";"7";"5"
"842";"BU03621101";"16";"11";"3";"2"
"843";"BU03621102";"2";"1";"1";"0"
"844";"BU03621103";"4";"2";"0";"2"
"845";"BU03621104";"0";"0";"0";"0"
"846";"BU03621105";"2";"0";"2";"0"
"847";"BU03621106";"4";"2";"1";"1"
"848";"WK036212  ";"19";"8";"10";"1"
"849";"BU03621201";"6";"4";"2";"0"
"850";"BU03621202";"4";"0";"4";"0"
"851";"BU03621203";"9";"4";"4";"1"
"852";"BU03621204";"0";"0";"0";"0"
"853";"WK036213  ";"6";"2";"4";"0"
"854";"BU03621301";"2";"0";"2";"0"
"855";"BU03621302";"4";"2";"2";"0"
"856";"WK036214  ";"10";"7";"2";"1"
"857";"BU03621401";"8";"5";"2";"1"
"858";"BU03621402";"2";"2";"0";"0"
"859";"GM0363    ";"7489";"3935";"2537";"1017"
"860";"WK036300  ";"233";"138";"69";"26"
"861";"BU03630000";"45";"28";"10";"7"
"862";"BU03630001";"69";"37";"26";"6"
"863";"BU03630002";"84";"54";"22";"8"
"864";"BU03630003";"19";"10";"7";"2"
"865";"BU03630004";"16";"9";"4";"3"
"866";"WK036301  ";"376";"219";"101";"56"
"867";"BU03630100";"143";"80";"45";"18"
"868";"BU03630101";"50";"28";"14";"8"
"869";"BU03630102";"43";"22";"10";"11"
"870";"BU03630103";"23";"15";"7";"1"
"871";"BU03630104";"57";"35";"16";"6"
"872";"BU03630105";"28";"19";"5";"4"
"873";"BU03630106";"19";"12";"2";"5"
"874";"BU03630107";"13";"8";"2";"3"
"875";"WK036302  ";"37";"20";"10";"7"
"876";"BU03630200";"7";"3";"1";"3"
"877";"BU03630201";"11";"7";"2";"2"
"878";"BU03630202";"17";"9";"6";"2"
"879";"BU03630203";"2";"1";"1";"0"
"880";"WK036303  ";"277";"208";"37";"32"
"881";"BU03630300";"15";"6";"3";"6"
"882";"BU03630301";"37";"25";"4";"8"
"883";"BU03630302";"34";"28";"4";"2"
"884";"BU03630303";"12";"7";"3";"2"
"885";"BU03630304";"83";"64";"11";"8"
"886";"BU03630305";"70";"57";"9";"4"
"887";"BU03630306";"26";"21";"3";"2"
"888";"WK036304  ";"136";"83";"39";"14"
"889";"BU03630400";"18";"11";"3";"4"
"890";"BU03630401";"4";"3";"1";"0"
"891";"BU03630402";"8";"7";"1";"0"
"892";"BU03630403";"10";"6";"3";"1"
"893";"BU03630404";"23";"16";"5";"2"
"894";"BU03630405";"18";"9";"6";"3"
"895";"BU03630406";"9";"4";"3";"2"
"896";"BU03630407";"17";"8";"7";"2"
"897";"BU03630408";"29";"19";"10";"0"
"898";"WK036305  ";"62";"37";"21";"4"
"899";"BU03630500";"10";"7";"2";"1"
"900";"BU03630501";"15";"11";"3";"1"
"901";"BU03630502";"33";"17";"14";"2"
"902";"BU03630503";"2";"2";"0";"0"
"903";"BU03630505";"1";"0";"1";"0"
"904";"BU03630506";"1";"0";"1";"0"
"905";"WK036306  ";"170";"100";"43";"27"
"906";"BU03630600";"15";"6";"6";"3"
"907";"BU03630602";"16";"6";"8";"2"
"908";"BU03630603";"15";"13";"2";"0"
"909";"BU03630604";"7";"4";"3";"0"
"910";"BU03630605";"1";"1";"0";"0"
"911";"BU03630606";"33";"18";"8";"7"
"912";"BU03630607";"2";"1";"1";"0"
"913";"BU03630608";"14";"12";"1";"1"
"914";"BU03630609";"32";"14";"5";"13"
"915";"BU03630610";"19";"15";"4";"0"
"916";"BU03630611";"16";"10";"5";"1"
"917";"WK036307  ";"301";"213";"52";"36"
"918";"BU03630700";"94";"62";"16";"16"
"919";"BU03630701";"19";"14";"2";"3"
"920";"BU03630702";"125";"99";"13";"13"
"921";"BU03630703";"23";"17";"3";"3"
"922";"BU03630704";"12";"6";"6";"0"
"923";"BU03630705";"10";"7";"3";"0"
"924";"BU03630706";"9";"4";"4";"1"
"925";"BU03630707";"9";"4";"5";"0"
"926";"WK036308  ";"58";"33";"18";"7"
"927";"BU03630800";"15";"8";"6";"1"
"928";"BU03630801";"22";"13";"7";"2"
"929";"BU03630803";"17";"9";"5";"3"
"930";"BU03630804";"4";"3";"0";"1"
"931";"WK036309  ";"76";"33";"32";"11"
"932";"BU03630900";"1";"0";"1";"0"
"933";"BU03630901";"11";"5";"6";"0"
"934";"BU03630902";"22";"7";"11";"4"
"935";"BU03630903";"3";"2";"1";"0"
"936";"BU03630904";"14";"8";"3";"3"
"937";"BU03630905";"6";"2";"4";"0"
"938";"BU03630907";"10";"5";"3";"2"
"939";"BU03630908";"9";"4";"3";"2"
"940";"WK036310  ";"38";"25";"7";"6"
"941";"BU03631000";"7";"6";"1";"0"
"942";"BU03631001";"11";"9";"0";"2"
"943";"BU03631002";"0";"0";"0";"0"
"944";"BU03631003";"3";"2";"1";"0"
"945";"BU03631004";"1";"0";"1";"0"
"946";"BU03631005";"7";"4";"2";"1"
"947";"BU03631006";"4";"4";"0";"0"
"948";"BU03631007";"5";"0";"2";"3"
"949";"WK036311  ";"60";"30";"19";"11"
"950";"BU03631100";"9";"3";"4";"2"
"951";"BU03631102";"5";"4";"1";"0"
"952";"BU03631103";"9";"6";"3";"0"
"953";"BU03631104";"1";"1";"0";"0"
"954";"BU03631105";"29";"14";"7";"8"
"955";"BU03631107";"7";"2";"4";"1"
"956";"BU03631109";"0";"0";"0";"0"
"957";"WK036312  ";"5";"2";"2";"1"
"958";"BU03631200";"2";"1";"0";"1"
"959";"BU03631201";"3";"1";"2";"0"
"960";"WK036313  ";"136";"57";"69";"10"
"961";"BU03631300";"17";"7";"9";"1"
"962";"BU03631301";"31";"14";"14";"3"
"963";"BU03631302";"2";"0";"2";"0"
"964";"BU03631303";"12";"5";"4";"3"
"965";"BU03631304";"5";"4";"1";"0"
"966";"BU03631305";"9";"5";"3";"1"
"967";"BU03631306";"25";"17";"7";"1"
"968";"BU03631307";"35";"5";"29";"1"
"969";"WK036314  ";"74";"38";"31";"5"
"970";"BU03631400";"7";"1";"6";"0"
"971";"BU03631401";"6";"4";"1";"1"
"972";"BU03631402";"11";"6";"5";"0"
"973";"BU03631403";"15";"9";"6";"0"
"974";"BU03631404";"20";"11";"8";"1"
"975";"BU03631405";"15";"7";"5";"3"
"976";"WK036315  ";"21";"13";"8";"0"
"977";"BU03631500";"0";"0";"0";"0"
"978";"BU03631501";"13";"9";"4";"0"
"979";"BU03631502";"2";"2";"0";"0"
"980";"BU03631503";"6";"2";"4";"0"
"981";"WK036316  ";"44";"24";"14";"6"
"982";"BU03631600";"20";"14";"3";"3"
"983";"BU03631601";"19";"7";"9";"3"
"984";"BU03631602";"5";"3";"2";"0"
"985";"WK036317  ";"24";"12";"9";"3"
"986";"BU03631700";"24";"12";"9";"3"
"987";"WK036318  ";"39";"16";"21";"2"
"988";"BU03631800";"10";"3";"5";"2"
"989";"BU03631801";"29";"13";"16";"0"
"990";"WK036319  ";"43";"25";"11";"7"
"991";"BU03631900";"8";"5";"1";"2"
"992";"BU03631901";"26";"14";"7";"5"
"993";"BU03631902";"9";"6";"3";"0"
"994";"WK036320  ";"37";"15";"15";"7"
"995";"BU03632000";"11";"5";"2";"4"
"996";"BU03632001";"23";"9";"11";"3"
"997";"BU03632002";"3";"1";"2";"0"
"998";"WK036321  ";"26";"16";"8";"2"
"999";"BU03632100";"15";"10";"3";"2"
"1000";"BU03632101";"11";"6";"5";"0"
"1001";"WK036322  ";"20";"11";"7";"2"
"1002";"BU03632200";"18";"11";"6";"1"
"1003";"BU03632201";"2";"0";"1";"1"
"1004";"WK036323  ";"63";"33";"27";"3"
"1005";"BU03632300";"21";"9";"11";"1"
"1006";"BU03632301";"7";"5";"2";"0"
"1007";"BU03632302";"22";"11";"10";"1"
"1008";"BU03632303";"9";"6";"3";"0"
"1009";"BU03632304";"4";"2";"1";"1"
"1010";"WK036324  ";"143";"74";"43";"26"
"1011";"BU03632400";"9";"4";"2";"3"
"1012";"BU03632401";"26";"14";"8";"4"
"1013";"BU03632402";"20";"11";"7";"2"
"1014";"BU03632403";"26";"13";"7";"6"
"1015";"BU03632404";"62";"32";"19";"11"
"1016";"WK036325  ";"103";"60";"27";"16"
"1017";"BU03632500";"27";"19";"3";"5"
"1018";"BU03632501";"18";"9";"6";"3"
"1019";"BU03632502";"14";"8";"5";"1"
"1020";"BU03632503";"44";"24";"13";"7"
"1021";"WK036326  ";"50";"30";"16";"4"
"1022";"BU03632600";"23";"10";"11";"2"
"1023";"BU03632601";"12";"8";"3";"1"
"1024";"BU03632602";"15";"12";"2";"1"
"1025";"WK036327  ";"40";"19";"16";"5"
"1026";"BU03632700";"9";"5";"4";"0"
"1027";"BU03632701";"28";"12";"11";"5"
"1028";"BU03632702";"3";"2";"1";"0"
"1029";"WK036328  ";"103";"56";"33";"14"
"1030";"BU03632800";"39";"22";"14";"3"
"1031";"BU03632801";"18";"10";"2";"6"
"1032";"BU03632802";"20";"10";"6";"4"
"1033";"BU03632803";"26";"14";"11";"1"
"1034";"WK036329  ";"112";"53";"43";"16"
"1035";"BU03632900";"42";"18";"19";"5"
"1036";"BU03632901";"25";"13";"9";"3"
"1037";"BU03632902";"45";"22";"15";"8"
"1038";"WK036330  ";"70";"42";"22";"6"
"1039";"BU03633000";"32";"23";"7";"2"
"1040";"BU03633001";"38";"19";"15";"4"
"1041";"WK036331  ";"64";"25";"33";"6"
"1042";"BU03633100";"22";"8";"13";"1"
"1043";"BU03633101";"20";"7";"10";"3"
"1044";"BU03633102";"22";"10";"10";"2"
"1045";"WK036332  ";"65";"32";"25";"8"
"1046";"BU03633200";"42";"25";"13";"4"
"1047";"BU03633201";"21";"7";"10";"4"
"1048";"BU03633202";"0";"0";"0";"0"
"1049";"BU03633203";"2";"0";"2";"0"
"1050";"WK036333  ";"76";"35";"31";"10"
"1051";"BU03633300";"7";"4";"3";"0"
"1052";"BU03633301";"12";"8";"3";"1"
"1053";"BU03633302";"5";"3";"2";"0"
"1054";"BU03633303";"6";"3";"3";"0"
"1055";"BU03633304";"8";"2";"4";"2"
"1056";"BU03633305";"5";"2";"2";"1"
"1057";"BU03633306";"14";"7";"7";"0"
"1058";"BU03633307";"9";"2";"3";"4"
"1059";"BU03633308";"1";"0";"0";"1"
"1060";"BU03633309";"5";"2";"2";"1"
"1061";"BU03633310";"4";"2";"2";"0"
"1062";"WK036334  ";"26";"13";"10";"3"
"1063";"BU03633400";"0";"0";"0";"0"
"1064";"BU03633402";"6";"4";"2";"0"
"1065";"BU03633403";"1";"1";"0";"0"
"1066";"BU03633404";"6";"3";"2";"1"
"1067";"BU03633405";"11";"4";"6";"1"
"1068";"BU03633406";"2";"1";"0";"1"
"1069";"WK036335  ";"92";"36";"42";"14"
"1070";"BU03633500";"5";"2";"0";"3"
"1071";"BU03633501";"21";"6";"14";"1"
"1072";"BU03633502";"7";"3";"3";"1"
"1073";"BU03633504";"24";"9";"10";"5"
"1074";"BU03633505";"35";"16";"15";"4"
"1075";"WK036336  ";"23";"12";"9";"2"
"1076";"BU03633600";"1";"0";"1";"0"
"1077";"BU03633601";"22";"12";"8";"2"
"1078";"WK036337  ";"130";"61";"51";"18"
"1079";"BU03633700";"4";"3";"1";"0"
"1080";"BU03633702";"44";"20";"19";"5"
"1081";"BU03633703";"23";"12";"6";"5"
"1082";"BU03633704";"12";"5";"6";"1"
"1083";"BU03633705";"32";"13";"15";"4"
"1084";"BU03633706";"15";"8";"4";"3"
"1085";"WK036338  ";"28";"10";"10";"8"
"1086";"BU03633802";"23";"9";"8";"6"
"1087";"BU03633803";"5";"1";"2";"2"
"1088";"WK036339  ";"71";"33";"22";"16"
"1089";"BU03633900";"31";"10";"12";"9"
"1090";"BU03633901";"14";"7";"4";"3"
"1091";"BU03633902";"9";"1";"5";"3"
"1092";"BU03633903";"17";"15";"1";"1"
"1093";"WK036340  ";"40";"14";"22";"4"
"1094";"BU03634000";"6";"0";"6";"0"
"1095";"BU03634001";"11";"7";"3";"1"
"1096";"BU03634002";"23";"7";"13";"3"
"1097";"WK036341  ";"51";"21";"23";"7"
"1098";"BU03634100";"14";"5";"9";"0"
"1099";"BU03634101";"17";"7";"6";"4"
"1100";"BU03634102";"6";"4";"1";"1"
"1101";"BU03634103";"14";"5";"7";"2"
"1102";"WK036342  ";"78";"38";"32";"8"
"1103";"BU03634200";"37";"18";"16";"3"
"1104";"BU03634201";"20";"14";"3";"3"
"1105";"BU03634202";"11";"3";"8";"0"
"1106";"BU03634203";"10";"3";"5";"2"
"1107";"WK036343  ";"21";"14";"6";"1"
"1108";"BU03634300";"12";"7";"5";"0"
"1109";"BU03634301";"9";"7";"1";"1"
"1110";"WK036344  ";"46";"25";"19";"2"
"1111";"BU03634400";"3";"2";"1";"0"
"1112";"BU03634401";"9";"7";"2";"0"
"1113";"BU03634402";"11";"5";"6";"0"
"1114";"BU03634403";"10";"3";"6";"1"
"1115";"BU03634404";"9";"6";"2";"1"
"1116";"BU03634405";"4";"2";"2";"0"
"1117";"WK036345  ";"39";"19";"14";"6"
"1118";"BU03634500";"17";"7";"6";"4"
"1119";"BU03634501";"22";"12";"8";"2"
"1120";"WK036346  ";"14";"5";"7";"2"
"1121";"BU03634600";"5";"2";"3";"0"
"1122";"BU03634601";"4";"2";"1";"1"
"1123";"BU03634602";"5";"1";"3";"1"
"1124";"BU03634603";"0";"0";"0";"0"
"1125";"WK036347  ";"109";"58";"30";"21"
"1126";"BU03634700";"15";"10";"2";"3"
"1127";"BU03634701";"19";"11";"5";"3"
"1128";"BU03634702";"8";"1";"5";"2"
"1129";"BU03634703";"10";"7";"3";"0"
"1130";"BU03634704";"5";"2";"2";"1"
"1131";"BU03634705";"11";"7";"2";"2"
"1132";"BU03634706";"4";"1";"3";"0"
"1133";"BU03634707";"14";"7";"3";"4"
"1134";"BU03634708";"16";"8";"3";"5"
"1135";"BU03634709";"7";"4";"2";"1"
"1136";"WK036348  ";"69";"36";"22";"11"
"1137";"BU03634800";"3";"3";"0";"0"
"1138";"BU03634801";"9";"4";"3";"2"
"1139";"BU03634802";"20";"11";"8";"1"
"1140";"BU03634803";"12";"7";"4";"1"
"1141";"BU03634804";"6";"3";"1";"2"
"1142";"BU03634805";"19";"8";"6";"5"
"1143";"WK036349  ";"29";"14";"9";"6"
"1144";"BU03634900";"5";"3";"2";"0"
"1145";"BU03634901";"8";"4";"3";"1"
"1146";"BU03634902";"0";"0";"0";"0"
"1147";"BU03634903";"2";"0";"0";"2"
"1148";"BU03634904";"6";"2";"2";"2"
"1149";"BU03634905";"8";"5";"2";"1"
"1150";"WK036350  ";"2";"2";"0";"0"
"1151";"BU03635000";;;;
"1152";"BU03635001";;;;
"1153";"BU03635003";"2";"2";"0";"0"
"1154";"BU03635005";;;;
"1155";"BU03635006";"0";"0";"0";"0"
"1156";"WK036351  ";"65";"34";"23";"8"
"1157";"BU03635100";"1";"0";"1";"0"
"1158";"BU03635101";"31";"18";"9";"4"
"1159";"BU03635102";"33";"16";"13";"4"
"1160";"WK036352  ";"66";"35";"23";"8"
"1161";"BU03635200";"5";"2";"2";"1"
"1162";"BU03635201";"12";"7";"5";"0"
"1163";"BU03635202";"10";"5";"3";"2"
"1164";"BU03635203";"12";"7";"3";"2"
"1165";"BU03635206";"12";"5";"4";"3"
"1166";"BU03635207";"15";"9";"6";"0"
"1167";"WK036353  ";"27";"15";"9";"3"
"1168";"BU03635300";"9";"6";"3";"0"
"1169";"BU03635301";"18";"9";"6";"3"
"1170";"WK036354  ";"31";"17";"10";"4"
"1171";"BU03635400";"15";"9";"3";"3"
"1172";"BU03635401";"3";"1";"2";"0"
"1173";"BU03635402";"6";"3";"2";"1"
"1174";"BU03635403";"7";"4";"3";"0"
"1175";"BU03635404";"0";"0";"0";"0"
"1176";"WK036355  ";"89";"37";"39";"13"
"1177";"BU03635501";"29";"11";"14";"4"
"1178";"BU03635502";"15";"6";"4";"5"
"1179";"BU03635503";"10";"5";"5";"0"
"1180";"BU03635504";"3";"1";"2";"0"
"1181";"BU03635505";"6";"2";"2";"2"
"1182";"BU03635506";"6";"2";"3";"1"
"1183";"BU03635507";"16";"8";"7";"1"
"1184";"BU03635508";"4";"2";"2";"0"
"1185";"WK036356  ";"60";"23";"23";"14"
"1186";"BU03635600";"12";"6";"4";"2"
"1187";"BU03635601";"5";"2";"2";"1"
"1188";"BU03635602";"14";"5";"8";"1"
"1189";"BU03635603";"3";"0";"0";"3"
"1190";"BU03635604";"6";"4";"1";"1"
"1191";"BU03635605";"4";"1";"2";"1"
"1192";"BU03635606";"1";"1";"0";"0"
"1193";"BU03635607";"10";"3";"4";"3"
"1194";"BU03635608";"5";"1";"2";"2"
"1195";"WK036357  ";"21";"14";"6";"1"
"1196";"BU03635700";"21";"14";"6";"1"
"1197";"BU03635701";"0";"0";"0";"0"
"1198";"BU03635702";"0";"0";"0";"0"
"1199";"WK036358  ";"70";"45";"16";"9"
